Wall time,Step,Value
1519826216.5103912,113425,0.8499141931533813
1519826216.5695145,113440,0.8385684490203857
1519826216.6757157,113485,0.03267243131995201
1519827451.2568085,113505,0.24047642946243286
1519827451.297888,113520,0.28869161009788513
1519827451.3163989,113535,0.05204062536358833
1519827451.3250809,113545,0.36364176869392395
1519827451.4319649,113590,0.0038021926302462816
1519828737.7729633,113610,0.5126214027404785
1519828737.8521764,113670,0.09819222241640091
1519828737.8565621,113680,0.31430041790008545
1519828737.858461,113685,0.6004444360733032
1519828737.8755624,113695,0.42997705936431885
1519830160.3286333,113750,0.8676555156707764
1519831693.4563408,113805,1.0942491292953491
1519831693.4657588,113810,0.321839302778244
1519831693.4719298,113815,0.9509332180023193
1519831693.5010626,113835,0.26284730434417725
1519831693.5146909,113850,0.9459006786346436
1519831693.51713,113855,0.8250089883804321
1519833223.9827611,113925,1.1821056604385376
1519833223.9935036,113930,0.294293612241745
1519833224.0094175,113935,0.25779327750205994
1519834781.816762,114030,1.1985218524932861
1519834781.8490202,114045,0.4011065661907196
1519834781.868568,114060,1.3559411764144897
1519834781.8757977,114065,0.32950425148010254
1519834781.9291625,114100,1.6672141551971436
1519836313.901424,114110,1.5525866746902466
1519837858.712092,114205,1.1740347146987915
1519837858.7898455,114250,1.6818413734436035
1519837858.823392,114270,1.5579701662063599
1519837858.8267171,114275,1.3301409482955933
1519839413.3945365,114320,1.5481185913085938
1519839413.3963227,114325,1.258751392364502
1519839413.4115262,114340,1.5054570436477661
1519839413.4280698,114365,1.7847144603729248
1519839413.430348,114370,1.7556052207946777
1519839413.47383,114400,1.5043864250183105
1519840972.7615142,114450,1.4932301044464111
1519840972.7889755,114475,0.874724268913269
1519840972.805638,114495,1.2303695678710938
1519840972.816864,114500,0.914387583732605
1519842510.921316,114515,1.1681709289550781
1519842510.932379,114520,1.2727049589157104
1519842510.970253,114545,1.646722435951233
1519842511.0371137,114575,1.5185428857803345
1519842511.0389693,114580,1.5196609497070312
1519842511.0448198,114585,1.4698901176452637
1519844013.3658786,114610,1.0481563806533813
1519844013.388085,114625,1.4449228048324585
1519844013.3986673,114635,1.4277312755584717
1519845562.1410105,114720,1.665429949760437
1519845562.2166462,114775,1.7976707220077515
1519845562.229649,114790,1.730582594871521
1519845562.2523406,114800,1.8428053855895996
1519847125.2480495,114805,1.722528100013733
1519847125.2927392,114840,1.3908343315124512
1519847125.348669,114860,1.5757969617843628
1519847125.3761535,114885,1.6838246583938599
1519847125.4127672,114895,1.5942498445510864
1519847125.4146914,114900,1.6372195482254028
1519848665.7650146,114910,1.6389559507369995
1519848665.8325374,114960,1.6439127922058105
1519848665.843657,114970,1.351775050163269
1519848665.8560047,114980,1.4084765911102295
1519850207.1514475,115040,1.7421901226043701
1519850207.1609182,115055,1.1367831230163574
1519850207.173878,115070,1.3241183757781982
1519850207.203353,115075,1.2714096307754517
1519850207.2602053,115100,1.1843774318695068
1519851758.256303,115105,1.2469300031661987
1519851758.2624307,115120,1.298630952835083
1519851758.2642267,115125,0.8962160348892212
1519851758.2755148,115135,0.7169169783592224
1519851758.2931652,115140,1.243650197982788
1519851758.3084457,115150,1.283158302307129
1519851758.3689208,115185,1.2745275497436523
1519851758.4014516,115200,0.9944953918457031
1519853303.512586,115210,1.1405363082885742
1519853303.533002,115230,1.5852270126342773
1519853303.5583022,115235,1.4665319919586182
1519853303.5897849,115240,1.2807403802871704
1519853303.5959423,115245,1.6936743259429932
1519853303.6261642,115255,1.4315524101257324
1519853303.6664357,115275,1.44881010055542
1519853303.7089722,115295,1.2523436546325684
1519853303.731979,115300,1.4198776483535767
1519854867.8553765,115310,1.2441211938858032
1519854867.8686152,115315,1.1907565593719482
1519854867.8836749,115320,1.388939619064331
1519854867.8961055,115325,1.0682053565979004
1519854868.0486064,115385,1.3991695642471313
1519856436.5714018,115405,1.3944131135940552
1519856436.5727673,115410,0.9419608116149902
1519856436.603065,115445,1.092047929763794
1519856436.6363966,115455,0.7960911393165588
1519856436.687644,115490,1.4383331537246704
1519857970.447293,115525,1.3947607278823853
1519857970.532907,115555,1.4120993614196777
1519857970.5530643,115570,0.841758131980896
1519857970.5969718,115590,1.3093949556350708
1519859513.6919777,115615,1.2138628959655762
1519859513.6974282,115620,0.9046109914779663
1519859513.707571,115630,1.5165644884109497
1519859513.709412,115635,1.3012102842330933
1519859513.7533135,115660,1.643078327178955
1519859513.7985296,115675,1.6220366954803467
1519859513.8139143,115680,1.4694585800170898
1519859513.8786535,115700,1.0166417360305786
1519861066.0523534,115785,1.3375664949417114
1519862610.6391606,115815,1.490348219871521
1519862610.6807227,115840,1.54152250289917
1519862610.7114398,115865,1.3712453842163086
1519862610.7425213,115880,1.602707862854004
1519864171.6431835,115920,1.5400817394256592
1519864171.659535,115930,1.2518973350524902
1519864171.7032917,115960,1.4213751554489136
1519864171.721536,115965,1.5320168733596802
1519864171.7537081,115970,1.5969913005828857
1519864171.759918,115985,1.6397699117660522
1519864171.7616541,115990,1.5112849473953247
1519865722.0286214,116015,1.5357565879821777
1519865722.029559,116020,1.680702805519104
1519865722.0637114,116055,1.6333584785461426
1519865722.0825372,116080,1.738877296447754
1519865722.110851,116095,1.5274626016616821
1519867252.1728528,116105,1.5880634784698486
1519867252.1858,116115,1.2035173177719116
1519867252.2170415,116150,1.1807886362075806
1519867252.224189,116155,1.1821876764297485
1519867252.2304647,116160,1.403749704360962
1519867252.238164,116165,1.489901065826416
1519868809.099815,116215,1.4789303541183472
1519868809.1105986,116230,0.810223400592804
1519868809.1435199,116255,1.0478553771972656
1519868809.1615973,116265,1.1790146827697754
1519868809.2122326,116280,1.4517529010772705
1519868809.225616,116285,0.8709049820899963
1519868809.2324324,116295,1.2144694328308105
1519868809.2349064,116300,1.2612502574920654
1519870368.4834485,116330,1.349541425704956
1519870368.486951,116340,1.0797340869903564
1519870368.527551,116360,0.5888541340827942
1519871946.3380716,116410,1.2326686382293701
1519871946.3582191,116425,1.6727157831192017
1519871946.3734417,116435,1.489884376525879
1519871946.3973734,116455,0.5396621227264404
1519871946.4216847,116470,1.1057018041610718
1519873480.677289,116540,1.5612194538116455
1519873480.7405763,116585,1.6080361604690552
1519875057.259334,116615,1.3062893152236938
1519875057.300636,116645,1.2882696390151978
1519875057.3074403,116655,1.2146590948104858
1519875057.3655822,116685,1.3816168308258057
1519875057.376212,116695,1.337308406829834
1519875057.3864512,116700,1.088592290878296
1519876584.9108787,116715,1.2029964923858643
1519876584.912202,116720,1.2624388933181763
1519876584.9289136,116730,1.372938871383667
1519876584.9326856,116740,1.1702944040298462
1519876584.9498234,116750,1.2934293746948242
1519876584.951733,116755,1.4108706712722778
1519876585.0105548,116795,1.6177178621292114
1519878147.0483596,116810,1.662705421447754
1519878147.0859408,116845,1.7314502000808716
1519878147.0878053,116850,1.6140369176864624
1519878147.0896122,116855,1.6796194314956665
1519878147.1274939,116880,1.060123085975647
1519878147.1634703,116900,1.2655634880065918
1519879704.0186687,116925,1.6310049295425415
1519879704.0295894,116935,1.404526948928833
1519879704.0858936,116970,1.1315090656280518
1519881260.139209,117025,1.367250919342041
1519881260.1510394,117030,1.3557391166687012
1519881260.1588607,117035,1.1514465808868408
1519881260.2177904,117070,1.49997878074646
1519882793.4508135,117110,1.4237936735153198
1519882793.488888,117125,1.1167738437652588
1519882793.5283473,117155,1.3322999477386475
1519882793.5455906,117170,1.3807499408721924
1519882793.5530803,117180,1.4102369546890259
1519882793.5594068,117190,0.9025059342384338
1519882793.593394,117200,1.2665287256240845
1519884353.8752954,117210,0.8205072283744812
1519884353.8993,117235,1.4762320518493652
1519884353.9071786,117240,1.455224871635437
1519884353.9715,117260,1.4714844226837158
1519884354.0167217,117285,1.1240824460983276
1519885899.0557706,117345,0.4428347051143646
1519885899.0601661,117350,1.1531728506088257
1519885899.099974,117365,1.3034045696258545
1519885899.1115198,117390,1.3381587266921997
1519885899.1170964,117395,1.2851967811584473
1519887463.9731119,117445,1.3337461948394775
1519887464.0288184,117470,0.7093709707260132
1519887464.0369918,117475,0.8664079308509827
1519887464.0788023,117495,1.1816248893737793
1519888979.484501,117505,1.4594693183898926
1519888979.5068333,117530,1.4921634197235107
1519888979.5141592,117535,1.5216386318206787
1519888979.5172014,117540,1.3110617399215698
1519888979.5251405,117555,1.4204144477844238
1519888979.5376115,117565,1.286590576171875
1519888979.5558734,117580,1.112862229347229
1519890518.9530885,117605,1.1028721332550049
1519890519.0305526,117645,1.4918951988220215
1519890519.045389,117650,1.4330017566680908
1519890519.1441011,117675,1.4340652227401733
1519890519.174601,117700,1.2721025943756104
1519892093.3057926,117730,1.3528048992156982
1519892093.3168824,117735,1.5374853610992432
1519892093.3250804,117745,1.4906744956970215
1519892093.369334,117755,0.8223204016685486
1519892093.4041464,117765,1.4188742637634277
1519892093.4335105,117780,1.4163012504577637
1519893652.390603,117815,1.3095425367355347
1519893652.3963513,117820,1.5255566835403442
1519893652.403518,117830,1.3749462366104126
1519893652.4190948,117840,1.531669020652771
1519893652.4287992,117850,1.4409066438674927
1519893652.5268707,117895,1.1072088479995728
1519895192.6293688,117905,1.3253333568572998
1519895192.6335354,117910,1.3906208276748657
1519895192.6568081,117920,1.3888648748397827
1519895192.7470562,117965,1.3657091856002808
1519896721.2575054,118015,1.5893030166625977
1519896721.3183048,118050,1.4843220710754395
1519896721.3326664,118055,1.4366108179092407
1519896721.341479,118060,1.5401360988616943
1519896721.3995955,118070,1.3612948656082153
1519896721.4070597,118080,1.327702283859253
1519896721.4165938,118100,1.038519263267517
1519898256.3774588,118110,1.3315644264221191
1519898256.3946447,118125,1.450873613357544
1519898256.4082355,118135,1.190830111503601
1519899783.7011914,118210,1.5173126459121704
1519899783.7181566,118225,1.4516801834106445
1519899783.7501934,118250,1.3131710290908813
1519899783.771833,118270,1.2314667701721191
1519899783.8162444,118285,1.2613979578018188
1519899783.824147,118295,1.2081736326217651
1519901324.6357973,118310,1.340653419494629
1519901324.6680667,118355,1.4833062887191772
1519901324.693849,118375,1.4223304986953735
1519902859.154724,118420,1.3338346481323242
1519902859.165628,118430,1.2805348634719849
1519902859.1924622,118440,1.3623614311218262
1519902859.2220376,118455,1.2629928588867188
1519902859.2238424,118460,1.1410984992980957
1519904400.6314352,118525,0.8347780108451843
1519904400.6723797,118560,1.6138724088668823
1519904400.702943,118565,1.4444479942321777
1519904400.7672477,118585,1.3561474084854126
1519905943.6036458,118605,1.4105485677719116
1519905943.6231358,118615,1.2322485446929932
1519905943.64737,118630,1.3650704622268677
1519905943.6951833,118665,1.1861238479614258
1519905943.7199366,118670,1.4201692342758179
1519905943.721728,118675,1.5259921550750732
1519905943.7235122,118680,1.5413378477096558
1519905943.7325895,118690,1.3467243909835815
