Wall time,Step,Value
1519432915.0754611,185,16.13315200805664
1519433464.1108108,390,11.557271957397461
1519433740.0140204,415,16.15846061706543
1519433740.0298028,430,15.659351348876953
1519434478.3187811,705,15.038371086120605
1519434868.4071977,905,18.234760284423828
1519435454.9897847,1290,13.551730155944824
1519435641.0354235,1400,21.250320434570312
1519435845.3976638,1415,11.672141075134277
1519436024.615392,1510,8.785296440124512
1519436024.926087,1590,11.478939056396484
1519436546.9381897,1805,12.00156021118164
1519436749.860747,1905,12.061371803283691
1519436943.0436788,2015,11.493408203125
1519436943.1305366,2090,14.64862060546875
1519437335.4659905,2215,9.94998550415039
1519437335.5810044,2230,19.151212692260742
1519437335.7608705,2300,13.850298881530762
1519437543.5720227,2360,12.075424194335938
1519437543.6656852,2375,9.917258262634277
1519438104.4404056,2635,14.9949951171875
1519438104.7068985,2685,4.642821788787842
1519438260.8972335,2740,7.199498176574707
1519438433.5327854,2820,16.65645980834961
1519438611.4024534,2990,15.247647285461426
1519438792.1662467,3020,8.1903076171875
1519438972.5058377,3125,7.420712947845459
1519439132.2274196,3205,5.805870532989502
1519439467.7958536,3430,10.926456451416016
1519439920.9370394,3755,9.595060348510742
1519440094.18762,3860,13.180437088012695
1519440753.8697317,4280,13.4383544921875
1519441530.6550913,4760,9.638849258422852
1519441629.7172995,4865,12.282835960388184
1519441938.7586634,5300,6.411227703094482
1519442016.3674002,5390,10.723968505859375
1519442246.4376228,5640,11.897867202758789
1519442400.0584157,5840,8.529182434082031
1519442476.4556088,5930,5.901645183563232
1519442554.387761,6030,6.278493881225586
1519442554.390962,6045,4.790328502655029
1519442713.7872593,6205,10.72710132598877
1519442713.7996747,6250,11.034937858581543
1519442713.8107715,6260,7.373747825622559
1519442713.8170362,6275,4.48840856552124
1519442713.8694828,6300,8.242432594299316
1519442792.4140995,6395,5.635293960571289
1519442945.1781244,6555,6.039662837982178
1519443098.910905,6750,7.023611068725586
1519443177.047644,6870,7.62596321105957
1519443253.0686784,6955,5.503939628601074
1519443253.0968118,7000,5.028517723083496
1519443481.6541271,7280,22.758024215698242
1519443559.6284208,7365,3.7817671298980713
1519443559.6393983,7395,6.48374605178833
1519443639.0509982,7495,14.005171775817871
1519443795.1279995,7630,4.297630786895752
1519443795.1579332,7685,5.15167236328125
1519444029.4963176,7910,5.855142593383789
1519444180.245022,8165,5.83727502822876
1519444180.2550576,8185,7.037652492523193
1519444413.799779,8465,9.033202171325684
1519444491.8356245,8565,4.159036636352539
1519480142.3554666,8670,6.687841415405273
1519480142.3773983,8685,9.641693115234375
1519480675.4300048,8805,5.019472122192383
1519480916.946454,8965,8.230067253112793
1519481429.9216683,9160,4.892528057098389
1519482703.745799,9670,5.31481409072876
1519482703.7493584,9680,3.3578879833221436
1519482974.14413,9800,3.4606080055236816
1519483235.0786772,9820,7.355458736419678
1519483235.1526184,9890,7.617188930511475
1519483235.1544662,9895,6.112740993499756
1519483462.5802226,9955,2.1435387134552
1519483984.0139234,10120,4.1830363273620605
1519484804.5953078,10440,4.3823628425598145
1519484804.6096172,10460,4.987033843994141
1519485039.676481,10545,12.692089080810547
1519485039.742762,10595,17.372610092163086
1519485291.662341,10660,4.893050670623779
1519485556.5805223,10760,6.133363723754883
1519485556.5828764,10765,3.327181577682495
1519486617.351076,11155,4.096730709075928
1519487169.2891133,11355,4.311304092407227
1519487169.3454547,11395,3.066157817840576
1519488008.025901,11620,2.5399575233459473
1519488834.9359276,11995,9.519425392150879
1519489100.3876767,12015,4.735232353210449
1519489100.388637,12020,2.892073392868042
1519489100.397478,12060,3.537285566329956
1519489368.9849334,12140,2.3702378273010254
1519489369.013558,12145,6.529093265533447
1519489625.0951366,12265,9.111943244934082
1519489891.554068,12380,7.013089179992676
1519490401.5818732,12535,4.8776535987854
1519490401.6601193,12575,2.754777669906616
1519490656.8885202,12610,6.430819988250732
1519490656.9227965,12635,9.442004203796387
1519490656.960846,12670,2.9986343383789062
1519491976.8043275,13150,4.924147129058838
1519492235.556254,13295,2.7261438369750977
1519492498.9758973,13400,11.020674705505371
1519493269.4983416,13605,5.161116123199463
1519493793.846482,13850,2.514843702316284
1519494062.8915076,13910,4.581475257873535
1519494566.015293,14110,4.974798679351807
1519494566.0312018,14130,4.095715045928955
1519495068.1465397,14325,5.16876745223999
1519495068.5201952,14360,3.7083141803741455
1519495553.8357005,14525,4.198513984680176
1519495793.6097589,14675,2.992558717727661
1519495793.6177382,14695,2.314108371734619
1519496761.9611506,15055,6.373029708862305
1519497741.1718657,15450,1.8283131122589111
1519497982.215167,15530,3.6920225620269775
1519498236.783277,15645,5.27912712097168
1519498482.4357235,15755,3.259838104248047
1519498936.8685598,15910,6.422817230224609
1519499397.4455442,16140,3.3249025344848633
1519500093.650256,16425,5.6524457931518555
1519500093.7733934,16500,2.2425026893615723
1519500323.791375,16575,5.9820685386657715
1519500540.0797784,16635,5.09154748916626
1519500773.5328536,16750,5.355679512023926
1519500998.3988934,16825,2.124809980392456
1519501228.0158966,16960,3.872241973876953
1519501228.0464633,16980,3.902806043624878
1519501672.3319652,17135,3.525514841079712
1519501889.811732,17215,4.2638349533081055
1519502771.0228338,17665,1.9325612783432007
1519502995.758287,17720,5.541253566741943
1519503681.4737966,18010,4.789523601531982
1519503918.759631,18130,4.021848201751709
1519504340.1910372,18370,6.000113487243652
1519504556.8530247,18450,5.71881628036499
1519504787.3339982,18535,2.9776272773742676
1519504787.354032,18565,0.482878178358078
1519504787.363153,18575,3.8928565979003906
1519504787.369485,18585,5.052856922149658
1519505018.8892422,18630,3.38038969039917
1519505238.2594218,18725,2.25156831741333
1519505238.3647368,18790,1.6494296789169312
1519505449.1064909,18860,2.9892921447753906
1519505449.2907445,18895,4.810672283172607
1519505900.8534405,19030,4.362945079803467
1519505900.8611748,19050,3.2684240341186523
1519506124.1344626,19115,3.2431697845458984
1519506124.1361196,19120,2.4839210510253906
1519506124.138094,19130,2.476792573928833
1519506554.3283453,19305,3.6960031986236572
1519506779.8320298,19485,2.4955732822418213
1519507902.349182,19905,5.384467601776123
1519508122.4038787,20030,5.53513765335083
1519508586.831906,20240,3.4889676570892334
1519508586.8341174,20245,1.969344973564148
1519509039.0415227,20420,5.154869079589844
1519509258.64219,20575,2.2437357902526855
1519509494.4167597,20700,3.541938304901123
1519509718.1647544,20715,2.8394880294799805
1519509718.2623148,20775,3.1047918796539307
1519509942.4952676,20810,3.6070218086242676
1519509942.7030418,20880,1.394959568977356
1519510163.242432,20915,2.834261417388916
1519510371.417567,21035,3.443101167678833
1519510589.2157707,21105,5.044429779052734
1519510589.2652981,21150,4.616846084594727
1519510589.277797,21165,4.988266468048096
1519510813.6370337,21280,2.921541452407837
1519511038.830415,21305,3.844465970993042
1519511485.7090178,21515,2.550640344619751
1519511705.720418,21700,1.9717727899551392
1519511937.2662282,21730,3.2558445930480957
1519512627.3705428,22025,2.0423269271850586
1519512865.300205,22120,3.0082483291625977
1519512865.4070516,22165,6.824605464935303
1519512865.4421914,22200,3.5346407890319824
1519513546.0148501,22480,3.1927359104156494
1519514221.8626175,22735,2.632316827774048
1519514666.982094,22985,5.443464756011963
1519516256.5948107,23690,2.704787492752075
1519516477.0412564,23745,1.716718077659607
1519516477.1745658,23775,5.542284965515137
1519516710.081522,23865,3.597515344619751
1519516931.3256617,23905,2.681809425354004
1519517169.9138758,24025,1.8680528402328491
1519517629.1468225,24230,2.006030797958374
1519517629.2333312,24260,1.6622934341430664
1519517629.2403507,24265,6.588366508483887
1519517629.2581332,24275,4.811331272125244
1519517836.8577356,24325,2.8937313556671143
1519517836.865537,24345,1.6536369323730469
1519517836.8691006,24355,4.0963215827941895
1519517836.8772225,24380,3.1429240703582764
1519519208.1878812,24920,2.8108339309692383
1519519208.2032285,24960,3.442690134048462
1519519208.2047634,24965,3.2645065784454346
1519519422.3240726,25010,18.683368682861328
1519519422.345979,25045,0.2965647280216217
1519521216.2751794,25810,1.4702140092849731
1519521453.4299898,25935,3.77915358543396
1519521687.4891768,26005,2.6473090648651123
1519522583.6727722,26415,2.0508837699890137
1519522583.7293293,26450,2.9135239124298096
1519523251.5932891,26715,0.7588125467300415
1519523467.100809,26895,2.076741933822632
1519524144.0542393,27140,2.439912796020508
1519525277.7622623,27670,1.421852469444275
1519525277.764036,27675,3.6053807735443115
1519525722.3660915,27845,3.429746389389038
1519526199.7394433,28085,1.4983386993408203
1519526420.0567596,28105,1.9283325672149658
1519526420.0751355,28145,3.311936855316162
1519526883.2393627,28345,1.5927897691726685
1519526883.260014,28355,3.7353410720825195
1519526883.3651466,28390,3.7149527072906494
1519527126.0856886,28410,2.097015142440796
1519527585.6245573,28640,3.647449493408203
1519527813.367643,28705,1.2453078031539917
1519527813.3934414,28720,4.318526268005371
1519527813.4536412,28730,1.0630419254302979
1519528042.553196,28805,3.3219704627990723
1519528042.5612614,28815,0.3341536819934845
1519528260.075094,28910,11.083203315734863
1519528952.519438,29215,3.2419962882995605
1519528952.5956676,29270,1.3717023134231567
1519529339.4674492,29425,3.675755262374878
1519529339.4796393,29445,1.8743155002593994
1519529339.4926584,29460,3.0607311725616455
1519529742.1451058,29650,2.733330726623535
1519530136.0424335,29850,9.337247848510742
1519530358.2777846,29985,5.057675838470459
1519530581.6921425,30045,2.3561477661132812
1519530759.861906,30150,0.17655718326568604
1519530759.8694296,30165,3.2243738174438477
1519530759.876779,30180,2.3483846187591553
1519530759.8853824,30200,0.5409438610076904
1519531141.2861776,30375,1.1068404912948608
1519531757.7072122,30620,1.158625841140747
1519531953.3609138,30730,0.9854229688644409
1519532527.8031201,31025,2.3063833713531494
1519532735.276036,31175,2.4317493438720703
1519532944.0522547,31265,2.301211357116699
1519533339.6350276,31435,2.5158731937408447
1519533574.994261,31555,3.780421018600464
1519533774.684747,31625,1.5877107381820679
1519533993.206443,31705,3.621073007583618
1519534190.3009918,31895,5.553795337677002
1519535200.7734592,32400,3.3941574096679688
1519535610.8843918,32510,7.708330154418945
1519536014.8703928,32795,1.3945969343185425
1519536426.754651,32930,1.5341981649398804
1519536426.774942,32965,1.7100472450256348
1519536426.865067,32990,2.77067494392395
1519537248.093309,33375,1.1236093044281006
1519537470.8825681,33475,3.3619155883789062
1519538913.095309,34135,4.731242656707764
1519538913.099224,34145,1.531517744064331
1519538913.1086736,34160,7.931044578552246
1519539301.910334,34390,4.243104457855225
1519539933.9863517,34695,1.2586126327514648
1519540723.1476858,35005,2.1914684772491455
1519540723.3130271,35055,5.696274280548096
1519540723.3707402,35090,2.357379198074341
1519540948.1040392,35120,1.8979734182357788
1519540948.2612169,35190,2.293571949005127
1519541154.7620106,35250,2.5209617614746094
1519541154.8533547,35285,1.701135516166687
1519541348.8727312,35320,2.3986756801605225
1519541349.0339723,35400,2.8029370307922363
1519541746.1029203,35585,3.230426549911499
1519541957.795046,35690,3.008437395095825
1519542171.2757998,35725,2.3546464443206787
1519542602.2723598,36000,0.36389338970184326
1519543029.3789566,36200,7.825729846954346
1519543224.2095325,36210,2.703942060470581
1519543224.2416956,36285,2.185204267501831
1519543415.2870255,36310,3.497666597366333
1519543415.4534945,36390,3.56583571434021
1519543622.957616,36435,5.4334611892700195
1519543835.1707127,36560,3.5889523029327393
1519544927.9381025,37030,1.9604709148406982
1519544927.9500444,37040,3.1946918964385986
1519545799.829121,37470,2.746565580368042
1519546022.3151448,37585,1.0592987537384033
1519546243.2596612,37605,8.356644630432129
1519546243.314383,37660,6.323544979095459
1519546243.3196318,37665,2.850907564163208
1519546243.3692048,37695,2.404859781265259
1519546699.1498766,37850,4.549687385559082
1519546906.0998476,37905,2.582554817199707
1519546906.1501677,37955,1.1812797784805298
1519546906.1920419,38000,2.312554121017456
1519547319.9366612,38150,1.8105989694595337
1519547530.30042,38230,4.714383125305176
1519547530.3169358,38250,2.0088727474212646
1519548554.6717806,38750,2.589388608932495
1519548555.2879465,38795,2.254743814468384
1519548986.854384,38935,1.1121931076049805
1519549185.9580758,39045,1.948920726776123
1519549394.5991518,39125,3.2509396076202393
1519550023.4079974,39475,7.817263603210449
1519550233.2426727,39595,3.6678783893585205
1519550650.2227545,39730,3.1023731231689453
1519551670.8678885,40220,1.5259374380111694
1519551670.8749838,40240,6.6454596519470215
1519551670.8873842,40270,3.0921881198883057
1519552082.9874134,40490,1.7921907901763916
1519553123.168991,40915,8.339937210083008
1519553123.1778069,40925,2.7550363540649414
1519553320.9103467,41010,1.6600862741470337
1519553321.0007796,41090,2.33262300491333
1519553526.2097554,41155,3.4285471439361572
1519554132.0947409,41465,0.9102035164833069
1519554328.0404468,41535,7.8017754554748535
1519554974.8739636,41830,1.4161535501480103
1519555177.9099832,41965,1.8156678676605225
1519555177.9402647,41980,2.84216570854187
1519555178.001569,41995,1.2471474409103394
1519555373.6461525,42100,1.9872008562088013
1519555781.1475685,42225,1.9330878257751465
1519555781.3117933,42295,0.09795598685741425
1519556184.8076756,42445,5.7726826667785645
1519556184.8293233,42475,1.6035832166671753
1519556184.8788521,42490,2.778632879257202
1519556775.1704886,42775,3.1671102046966553
1519557179.8762205,42940,6.39129114151001
1519557179.901634,42985,0.92807936668396
1519557385.839627,43015,2.5098018646240234
1519557385.9687333,43055,0.796623170375824
1519557963.5338488,43310,2.468012809753418
1519558389.7159803,43550,4.049160003662109
1519558588.135892,43660,2.737290620803833
1519558588.1470013,43670,4.215295791625977
1519558995.140686,43865,4.1156182289123535
1519559193.143328,43915,2.2796270847320557
1519559193.2298088,43960,1.4961063861846924
1519559414.5085478,44070,8.326537132263184
1519559615.3213599,44120,3.39261531829834
1519559615.5553622,44195,3.261460065841675
1519560047.8668983,44370,2.7948853969573975
1519560047.919797,44395,5.1323041915893555
1519560255.27833,44455,3.421748161315918
1519560255.3448184,44500,2.030292510986328
1519561084.4229739,44805,0.34925341606140137
1519561084.4746132,44835,3.546954870223999
1519561287.0731206,44935,2.494854211807251
1519561287.1439404,45000,6.935183525085449
1519561697.1142013,45180,0.8425874710083008
1519561697.1345255,45195,4.672204971313477
1519561904.1764932,45285,1.6437053680419922
1519562302.739745,45415,2.212448835372925
1519562915.9443004,45775,1.6934150457382202
1519563109.9264805,45825,1.2187373638153076
1519563309.1631632,45975,3.0975842475891113
1519563512.5901234,46030,3.7316393852233887
